timestamp,city,pm25,pm10,co,no2,so2,o3,dust,uv_index,temp,humidity,wind_speed,pressure,aqi,hour,day,weekday,month,year,hour_sin,hour_cos,month_sin,month_cos,season,is_weekend,is_rush_hour,pm25_rolling_24h_mean,pm25_rolling_24h_std,pm25_rolling_24h_max,pm10_rolling_24h_mean,pm10_rolling_24h_std,pm10_rolling_24h_max,o3_rolling_24h_mean,o3_rolling_24h_std,o3_rolling_24h_max,no2_rolling_24h_mean,no2_rolling_24h_std,no2_rolling_24h_max,so2_rolling_24h_mean,so2_rolling_24h_std,so2_rolling_24h_max,co_rolling_24h_mean,co_rolling_24h_std,co_rolling_24h_max,temp_rolling_24h_mean,temp_rolling_24h_std,temp_rolling_24h_max,humidity_rolling_24h_mean,humidity_rolling_24h_std,humidity_rolling_24h_max,pm25_rolling_7d_mean,pm10_rolling_7d_mean,aqi_rolling_7d_mean,pm25_change_1h,pm25_change_3h,pm25_change_24h,pm25_pct_change,pm10_change_1h,pm10_change_3h,pm10_change_24h,pm10_pct_change,o3_change_1h,o3_change_3h,o3_change_24h,o3_pct_change,no2_change_1h,no2_change_3h,no2_change_24h,no2_pct_change,aqi_change_1h,aqi_change_3h,aqi_change_24h,aqi_pct_change,pm_ratio,combined_pollutant_index,temp_humidity_interaction,aqi_change_rate,aqi_volatility,pm25_lag_1h,pm25_lag_3h,pm25_lag_24h,pm10_lag_1h,pm10_lag_3h,pm10_lag_24h,aqi_lag_1h,aqi_lag_3h,aqi_lag_24h,target_aqi
2025-12-02 22:00:00,Karachi,65.7,70.5,1491.0,106.4,43.4,12.0,7.0,0.0,20.6,43,8.5,1015.4,156.26659641728136,22,2,1,12,2025,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,1,0,0,39.329166666666666,12.574421212945726,68.0,49.19166666666666,11.741154549060653,74.7,62.583333333333336,56.925517061803056,159.0,49.17083333333333,32.01228676029238,118.2,35.18333333333333,16.05134876268812,52.6,1315.8333333333333,684.531427592861,2966.0,20.670833333333334,3.674409643995056,26.1,43.916666666666664,8.831350611497092,56.0,36.56011904761905,39.267857142857146,103.87872683693101,-2.299999999999997,5.200000000000003,30.700000000000003,-3.3823529411764697,-4.200000000000003,-0.29999999999999716,28.6,-5.622489959839361,5.0,-44.0,0.0,71.42857142857142,-11.799999999999997,17.400000000000006,26.0,-9.983079526226735,-1.1875658587987346,2.684931506849324,57.10779813401956,-0.7542295749009553,0.9188811188811189,59.6,8.858,-0.007542295749009523,24.665611206553724,68.0,60.5,35.0,74.7,70.8,41.9,157.4541622760801,153.58166491043204,99.1587982832618,147.53768844221105
2025-12-02 23:00:00,Karachi,54.4,56.9,739.0,91.3,38.2,20.0,4.0,0.0,19.9,34,7.6,1015.8,147.53768844221105,23,2,1,12,2025,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,1,0,0,40.03333333333333,12.935548144439073,68.0,49.650000000000006,11.821498470454443,74.7,62.791666666666664,56.75268939550967,159.0,49.76666666666667,32.67892109690853,118.2,35.854166666666664,15.815484409320176,52.6,1257.2083333333333,670.447286075347,2966.0,20.6875,3.6697722355575944,26.1,43.125,8.833299152244601,56.0,36.62380952380953,39.34107142857143,104.03555263257591,-11.300000000000004,-10.100000000000001,16.9,-17.199391171993916,-13.600000000000001,-15.699999999999996,11.0,-19.290780141843978,8.0,3.0,5.0,66.66666666666667,-15.100000000000009,-25.0,14.299999999999997,-14.191729323308277,-8.728907975070314,-8.109308396566604,41.61306532663316,-5.585907785283406,0.9395509499136442,52.160000000000004,6.765999999999999,-0.055859077852834026,25.94804712809966,65.7,64.5,37.5,70.5,72.6,45.9,156.26659641728136,155.64699683877765,105.92462311557789,122.9145728643216
2025-12-03 00:00:00,Karachi,44.4,45.9,494.0,74.2,31.0,30.0,3.0,0.0,19.4,34,8.2,1015.4,122.9145728643216,0,3,2,12,2025,0.0,1.0,-2.4492935982947064e-16,1.0,1,0,0,40.40833333333333,12.925839192894957,68.0,49.708333333333336,11.798412445404859,74.7,63.083333333333336,56.556948342331104,159.0,50.037499999999994,32.86044023759722,118.2,36.2875,15.519057358755658,52.6,1195.4166666666667,669.5631227616404,2966.0,20.724999999999998,3.6509974813323924,26.1,42.208333333333336,8.576911203755303,56.0,36.62619047619047,39.34583333333334,104.04141527914209,-10.0,-23.6,9.0,-18.38235294117647,-11.0,-28.800000000000004,1.3999999999999986,-19.33216168717048,10.0,23.0,7.0,50.0,-17.099999999999994,-44.0,6.5,-18.72946330777655,-24.62311557788945,-34.5395894117585,22.9145728643216,-16.68937329700273,0.9466950959488273,45.1,6.595999999999999,-0.16689373297002727,25.998668252932955,54.4,68.0,35.4,56.9,74.7,44.5,147.53768844221105,157.4541622760801,100.0,104.69346733668341
2025-12-03 01:00:00,Karachi,37.0,38.1,465.0,53.8,22.7,43.0,2.0,0.0,18.6,37,9.1,1015.1,104.69346733668341,1,3,2,12,2025,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,1,0,0,40.5875,12.843889174639994,68.0,49.5625,11.923955154299236,74.7,63.458333333333336,56.385304257686606,159.0,50.01250000000001,32.8572050532763,118.2,36.4625,15.332313490028895,52.6,1145.5416666666667,677.8273461818169,2966.0,20.741666666666667,3.639865820110079,26.1,41.416666666666664,8.11288115158308,55.0,36.585119047619045,39.30416666666667,103.94028462587573,-7.399999999999999,-28.700000000000003,4.299999999999997,-16.666666666666664,-7.799999999999997,-32.4,-3.5,-16.993464052287578,13.0,31.0,9.0,43.333333333333336,-20.400000000000006,-52.60000000000001,-0.6000000000000014,-27.49326145552561,-18.221105527638187,-51.57312908059795,10.371578924666224,-14.824202780049056,0.9462915601023018,38.919999999999995,6.882000000000001,-0.1482420278004906,25.801520738450897,44.4,65.7,32.7,45.9,70.5,41.6,122.9145728643216,156.26659641728136,94.32188841201719,92.84978540772532
2025-12-03 02:00:00,Karachi,32.0,32.9,461.0,36.6,16.3,55.0,2.0,0.0,17.6,41,10.0,1015.0,92.84978540772532,2,3,2,12,2025,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,1,0,0,40.59166666666666,12.840964228547644,68.0,49.22083333333334,12.288877232000837,74.7,64.125,56.17775553892582,159.0,49.6875,32.953568289996774,118.2,36.45,15.349323735280166,52.6,1109.0,690.5214790601946,2966.0,20.725,3.6538544270281026,26.1,40.833333333333336,7.579530022522555,53.0,36.51428571428571,39.230952380952374,103.76865586588941,-5.0,-22.4,0.10000000000000142,-13.513513513513509,-5.200000000000003,-24.0,-8.200000000000003,-13.648293963254599,12.0,35.0,16.0,27.906976744186053,-17.199999999999996,-54.699999999999996,-7.799999999999997,-31.97026022304832,-11.843681928958091,-54.68790303448573,0.2103004291845565,-11.312722971405687,0.943952802359882,34.56,7.216,-0.11312722971405684,25.795032367984103,37.0,54.4,31.9,38.1,56.9,41.1,104.69346733668341,147.53768844221105,92.63948497854076,84.2274678111588
2025-12-03 03:00:00,Karachi,27.9,29.0,394.0,24.0,13.2,64.0,2.0,0.0,17.0,43,10.0,1014.9,84.2274678111588,3,3,2,12,2025,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,1,0,0,40.40416666666667,12.997674680551476,68.0,48.7125,12.873508778140854,74.7,65.41666666666667,55.786017156138094,159.0,48.979166666666664,33.32899219920241,118.2,36.387499999999996,15.44449564253149,52.6,1084.5,705.4923658416652,2966.0,20.708333333333332,3.670554592223438,26.1,40.458333333333336,7.217003874707162,53.0,36.417857142857144,39.13333333333333,103.54277246359284,-4.100000000000001,-16.5,-4.5,-12.812500000000004,-3.8999999999999986,-16.9,-12.200000000000003,-11.854103343465038,9.0,34.0,31.0,16.36363636363636,-12.600000000000001,-50.2,-17.0,-34.42622950819673,-8.622317596566518,-38.687105053162796,-9.463519313304715,-9.28630858833317,0.9299999999999999,31.619999999999997,7.31,-0.09286308588333173,26.142018183694372,32.0,44.4,32.4,32.9,45.9,41.2,92.84978540772532,122.9145728643216,93.69098712446352,76.65665236051503
2025-12-03 04:00:00,Karachi,24.3,25.5,351.0,14.6,12.0,71.0,2.0,0.0,16.8,43,9.6,1015.3,76.65665236051503,4,3,2,12,2025,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,1,0,0,40.11666666666667,13.283290145948365,68.0,48.208333333333336,13.546952702959873,74.7,67.5,54.98300132570624,159.0,47.87916666666666,34.0320306816805,118.2,36.34583333333333,15.511537898319906,52.6,1073.5,715.1234615207305,2966.0,20.695833333333336,3.683863657802115,26.1,40.416666666666664,7.198530445841853,53.0,36.29761904761905,39.01190476190476,103.26596203704769,-3.599999999999998,-12.7,-6.899999999999999,-12.903225806451601,-3.5,-12.600000000000001,-12.100000000000001,-12.06896551724138,7.0,28.0,50.0,10.9375,-9.4,-39.199999999999996,-26.4,-39.16666666666667,-7.570815450643778,-28.036814976168387,-14.510729613733915,-8.988535031847134,0.9169811320754717,29.48,7.224,-0.08988535031847135,26.772678556466605,27.9,37.0,31.2,29.0,38.1,37.6,84.2274678111588,104.69346733668341,91.16738197424894,75.18454935622319
2025-12-03 05:00:00,Karachi,23.6,24.7,406.0,12.8,11.8,64.0,2.0,0.0,16.6,41,9.7,1015.5,75.18454935622319,5,3,2,12,2025,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,1,0,0,39.708333333333336,13.644457918292602,68.0,47.604166666666664,14.270202435012326,74.7,69.625,53.7569510166704,159.0,46.51250000000001,34.777957943152074,118.2,36.19166666666667,15.744368673514238,52.6,1072.0416666666667,716.5037382205751,2966.0,20.712500000000002,3.663487587579306,26.1,40.083333333333336,6.9652345799423845,53.0,36.170833333333334,38.88392857142857,102.97452644605367,-0.6999999999999993,-8.399999999999999,-9.799999999999997,-2.8806584362139898,-0.8000000000000007,-8.2,-14.500000000000004,-3.1372549019607843,-7.0,9.0,51.0,-9.859154929577462,-1.799999999999999,-23.8,-32.8,-12.328767123287665,-1.4721030042918386,-17.665236051502134,-20.609442060085826,-1.9203851967974805,0.9182879377431907,27.380000000000003,6.806,-0.019203851967974826,27.56873622225607,24.3,32.0,33.4,25.5,32.9,39.2,76.65665236051503,92.84978540772532,95.79399141630901,72.24034334763948
2025-12-03 06:00:00,Karachi,22.2,23.4,657.0,21.5,12.7,56.0,2.0,0.0,16.1,42,10.0,1016.0,72.24034334763948,6,3,2,12,2025,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,1,0,0,39.30416666666667,14.02418653509052,68.0,47.074999999999996,14.935317058977144,74.7,71.58333333333333,52.28842807108407,159.0,45.458333333333336,35.150309747743634,118.2,36.041666666666664,15.957822578574923,52.6,1073.2083333333333,715.7734022760258,2966.0,20.733333333333334,3.634456680484534,26.1,39.875,6.82267638419706,53.0,36.029761904761905,38.74285714285715,102.65090920287888,-1.4000000000000021,-5.699999999999999,-9.7,-5.932203389830515,-1.3000000000000007,-5.600000000000001,-12.700000000000003,-5.263157894736848,-8.0,-8.0,47.0,-12.5,8.7,-2.5,-25.299999999999997,67.96875,-2.9442060085837056,-11.987124463519322,-20.399141630901283,-3.915972142938706,0.9098360655737705,27.159999999999997,6.7620000000000005,-0.039159721429387104,28.403279628914984,23.6,27.9,31.9,24.7,29.0,36.1,75.18454935622319,84.2274678111588,92.63948497854076,76.65665236051503
2025-12-03 07:00:00,Karachi,24.3,25.6,1006.0,33.2,14.0,46.0,2.0,0.0,15.9,42,9.5,1017.0,76.65665236051503,7,3,2,12,2025,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,1,0,1,38.7875,14.348952771968195,68.0,46.45416666666666,15.518795873466425,74.7,73.29166666666667,50.66297779286749,159.0,44.82916666666666,35.23227866807553,118.2,35.887499999999996,16.159323933877932,52.6,1073.0833333333333,715.7853647608321,2966.0,20.766666666666666,3.5838607633408848,26.1,39.666666666666664,6.6702888710452735,53.0,35.88035714285714,38.59404761904762,102.30228135589823,2.1000000000000014,0.0,-12.400000000000002,9.459459459459474,2.200000000000003,0.10000000000000142,-14.899999999999999,9.401709401709413,-10.0,-25.0,41.0,-17.85714285714286,11.700000000000003,18.6,-15.099999999999994,54.418604651162795,4.416309012875544,0.0,-27.298121508831713,6.113355513308005,0.9135338345864662,28.620000000000005,6.678000000000001,0.061133555133079956,29.12429943972314,22.2,24.3,36.7,23.4,25.5,40.5,72.24034334763948,76.65665236051503,103.95477386934674,85.068669527897
2025-12-03 08:00:00,Karachi,28.3,29.5,1226.0,39.1,15.2,46.0,2.0,0.4,16.1,40,9.8,1017.8,85.068669527897,8,3,2,12,2025,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,1,0,1,38.09583333333333,14.441289812522816,68.0,45.699999999999996,15.89591142401088,74.7,74.70833333333333,49.33248261115301,159.0,44.491666666666674,35.24737321901566,118.2,35.63333333333333,16.444205181703712,52.6,1071.0833333333333,715.266439664371,2966.0,20.7875,3.553848189853016,26.1,39.458333333333336,6.57385577193073,53.0,35.72976190476191,38.44404761904762,101.94216725073106,4.0,4.699999999999999,-16.599999999999998,16.46090534979423,3.8999999999999986,4.800000000000001,-18.1,15.234375,0.0,-18.0,34.0,0.0,5.899999999999999,26.3,-8.100000000000001,17.771084337349397,8.412017167381975,9.884120171673814,-39.077059115319074,10.973629695985675,0.9278688524590164,31.619999999999997,6.44,0.10973629695985668,29.228507983360434,24.3,23.6,44.9,25.6,24.7,47.6,76.65665236051503,75.18454935622319,124.14572864321607,91.16738197424894
2025-12-03 09:00:00,Karachi,31.2,32.0,1207.0,33.8,16.2,67.0,3.0,1.45,18.0,36,8.7,1018.4,91.16738197424894,9,3,2,12,2025,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,1,0,1,37.704166666666666,14.497780314860995,68.0,45.20416666666666,16.138247282846994,74.7,75.91666666666667,48.745940001877806,159.0,44.166666666666664,35.311097734117645,118.2,35.09583333333333,16.872294737531853,52.6,1067.6666666666667,714.3755355533264,2966.0,20.791666666666668,3.550372505461371,26.1,39.291666666666664,6.610131661299358,53.0,35.59285714285714,38.30476190476191,101.60956103551437,2.8999999999999986,9.0,-9.400000000000002,10.247349823321539,2.5,8.600000000000001,-11.899999999999999,8.47457627118644,21.0,11.0,29.0,45.652173913043484,-5.300000000000004,12.299999999999997,-7.800000000000004,-13.554987212276226,6.098712446351939,18.92703862660946,-22.390406970474686,7.16916401796075,0.9454545454545454,36.04,6.48,0.07169164017960758,29.320076343472028,28.3,22.2,40.6,29.5,23.4,43.9,85.068669527897,72.24034334763948,113.55778894472363,80.44206008583691
